id pc1 pc2 pc3 pc4 pc5 pc6 pc7
5341 -0.0108485 -0.0180977 -0.0114256 -0.00428737 0.00890603 -0.0197294 -0.00840131
5342 0.013944 0.00108379 -0.0219591 -0.0398266 -0.00592988 -0.00603482 -0.0085505
5343 -0.0329107 0.0261889 0.0142131 0.0181344 -0.00726424 0.0145282 0.0392865
539 0.0104507 0.0162683 0.0435369 -0.00467005 0.0228033 -0.0155385 0.0239003
541 -0.00716307 -0.00875388 0.00834567 -0.00243352 -0.00720777 -0.018124 0.0244405
5418 0.0132687 0.0290233 -0.0266409 0.0288338 0.0073696 -0.0223504 0.0114827
542 0.0368701 0.00494029 -0.00637014 0.0309829 0.00341323 0.00587362 0.0381437
543 0.0454514 0.0052467 0.0475876 0.00496521 -0.0206584 -0.00925431 0.00337446
544 0.0142955 0.0239931 -0.00834257 -0.0339394 -0.0149141 -0.0254248 0.0318997
5447 0.00695072 -0.0268107 -0.0299144 -0.050782 0.028167 0.0158417 -0.00880185
5448 0.0116425 0.0235078 0.0317956 0.0188936 4.60058e-4 -0.00381361 0.0277973
5449 0.0260326 0.00588113 0.0422386 -0.0135604 -0.0238802 0.0134488 0.0131689
545 0.032873 0.0229569 -0.01767 -0.0115842 -0.0132426 -0.0133091 -0.00982943
5450 -0.0163138 0.0224997 0.0424781 -0.00914956 0.00717765 0.0179067 -0.00533069
5451 0.021052 -0.00232917 0.0177155 -0.00831037 0.00983267 0.0568436 0.0191884
5452 -0.019401 -0.0174219 0.00269326 0.00153027 -0.0137737 0.0302183 0.011688
5453 -0.00391802 0.016441 0.0436918 -0.00187887 -0.0172689 0.0209805 0.0308968
5454 0.0353665 -0.0107747 0.00364363 -0.00315476 0.0179255 -0.00981642 0.00716626
5455 -0.0200479 -0.0112231 0.017904 0.00167674 0.031197 -0.0349866 0.0106686
5456 0.0348011 0.0167402 -0.0179089 0.00233049 -0.0203197 0.0157086 0.0182872
5457 0.00557198 0.0153643 0.00721144 -0.0184193 0.00790876 -0.0125108 0.0190188
5458 0.00216577 0.0442894 -0.0105137 3.89952e-4 0.00477544 -0.0227207 -0.00165283
5459 0.0321054 -0.0104703 8.53849e-4 0.011418 0.00120204 -0.00315892 -0.00788415
5460 0.0098048 0.0103691 -0.0198459 0.0204659 0.00658973 -0.0330008 0.0222271
5461 0.0225865 3.94517e-4 -0.00254337 -0.0383228 -0.00913385 0.00691056 -0.0252863
5462 0.0208316 -0.0103825 -0.00728379 -0.0506761 0.0371082 0.0261624 0.0508856
5463 0.0111387 0.0481146 0.0304773 -0.0117756 0.0251568 0.0226584 -0.0127502
5464 0.0178865 -0.0118603 -0.0108558 0.0694549 0.0236298 -0.0270111 -0.0128164
5465 -0.0053032 -0.0262836 0.0130121 -0.026569 -0.00535877 -0.021091 -0.00346174
5466 0.00392226 0.0413162 0.0106311 -0.0271174 0.00755981 0.00406466 -0.00263478
547 0.0597377 0.0307191 -0.0216804 0.0104015 0.0254352 -0.0035011 0.0287515
5473 0.0258808 -0.013612 0.0346065 0.0137605 -0.0103867 -5.36821e-4 -0.0416167
548 -0.00414011 -3.17148e-4 0.0154604 -0.00497049 0.00862757 -0.024264 0.0278072
549 0.0149984 0.00297231 0.00632966 -0.0176991 0.00365501 -0.0262836 -0.0261982
5497 0.016171 -0.00787857 0.0117609 -0.0529538 0.0166987 -0.0116627 -0.0177783
5498 -0.0107038 0.0198512 0.00916703 0.007049 -0.0185634 -0.00369433 0.03092
5499 0.0116425 0.0407085 -0.00860357 0.0204836 0.00879116 -0.00179916 -0.00170135
550 -0.014214 -0.0178665 -0.0205587 -0.0215451 -0.0198821 0.00702483 -0.00579384
5507 -0.0351269 0.0504301 0.0205457 0.0327054 -0.00632789 -0.0189926 -0.0171405
5508 -0.00128435 0.00547685 -0.0203889 -0.00799639 -0.0206918 -0.0133963 -0.0544433
5509 -0.033638 0.0228137 -0.0439722 0.0178514 -0.0363232 0.0211199 -0.0235239
5510 -0.0135048 0.0212255 0.0316336 0.0113142 0.0357421 0.00946267 2.632e-4
5511 -0.00373121 0.00429179 -0.0137269 -0.0305371 -0.00176321 -0.0224453 -0.0170982
5512 -0.0365482 -0.0239266 -0.0227363 -0.0357943 0.00960233 -0.0290187 -0.0150791
5513 -0.0369773 0.0135106 -0.00179792 0.0271671 0.00881987 0.00244003 -0.0290255
5514 -0.00889501 -0.0151288 -0.0130873 0.00864589 -0.00509676 0.0070154 -0.00109284
5515 -0.0258267 -0.0178788 -0.0100998 -0.0279657 0.00291346 -0.0354219 0.0210772
5516 -0.0023432 -0.00242455 0.0387756 0.0253521 0.0184665 0.00171109 0.00975958
5517 -0.0173592 -0.0197036 0.0279059 0.00651318 -0.0160842 -0.00724451 0.0138896
5518 0.0077998 0.0156653 -0.0235876 0.0220983 0.0122995 -0.011905 -0.00452839
5519 0.00819333 -0.0083825 0.00374353 0.0198315 7.23872e-4 -0.0149031 0.0226502
552 0.00351367 8.12255e-4 -0.0109183 -0.00728757 -0.0135969 0.0254617 0.0404773
5520 0.0020371 -0.0102286 0.00264267 -0.0239528 0.0225274 0.00162239 0.0272707
5521 0.0115626 0.0160209 0.00335854 -0.0129506 -0.0102014 -0.0148786 0.0178994
5522 -0.00280098 0.0433266 -0.0161591 0.0134043 -0.0169187 0.0151641 0.00922039
5523 -0.00668085 0.0229305 -0.00269513 0.0134703 -0.0211025 0.00731759 0.0313747
5524 -0.0126959 0.0245481 -0.0287831 0.0680271 -0.00458562 -0.0232394 0.0163658
5525 -0.043064 -0.0136347 0.043328 0.00441658 -0.0031019900000000002 -0.0321475 0.0248727
5526 -0.0183494 -0.0113009 1.67324e-4 0.0258866 0.00210285 -0.00984435 -0.0423669
5527 0.0140225 -0.0138186 0.00583256 -0.0119279 0.0155633 0.00893873 -0.00176883
5528 0.00757598 0.00418738 -0.0268823 0.0135656 -0.00264197 0.021586 -0.0336898
5529 0.0122205 -0.00878162 -0.0383103 -0.0384468 0.019477 0.0249361 -0.03847
553 0.00302127 -0.00873054 0.0177246 -0.0166184 -0.0337008 -0.044315 0.0133465
5530 -0.0294431 -0.012393 0.0568966 0.0102725 -0.0357462 -0.0208929 0.021989
5531 -0.0381037 0.0384829 -0.00713535 0.0381192 -0.0143511 -0.0250426 -0.0187491
5532 -0.0425201 0.028834 -0.00704778 0.0342484 -0.00947558 -0.0121121 0.00758802
5533 -0.00279298 -0.00968877 -0.0406288 0.0281654 0.02042 -0.00285878 0.0375157
5534 0.00893884 0.0456 0.0434213 0.0230321 0.0230835 -0.00251962 -0.01339
5535 -0.033845 0.0108158 -0.00490343 0.0531396 4.74103e-4 -0.014635 -0.00818941
5536 0.0256014 -0.0058681 0.0209155 -0.0123797 -0.013211 -0.00306255 0.00962674
5537 0.0118752 0.0261493 0.0280172 -0.00645999 0.0433953 0.00971242 0.00535113
5538 0.00908391 -0.0158002 0.0381734 -0.00224964 0.00408957 -0.0248069 -0.00568401
5539 -0.0281052 -0.0304675 -0.0406275 0.0182774 0.0173603 -0.0172364 0.0156128
554 0.0309264 0.0293037 0.0158343 -0.0117275 -0.0115733 -0.0186935 0.0127272
5540 -0.0518726 0.0187439 -0.0166589 -4.10123e-4 -0.0395846 0.00554368 -0.0159204
5543 -0.0223145 0.016775 -0.010229 0.0242454 -0.0148238 -0.0231786 0.0368892
5544 0.0380873 0.0251799 -0.00172006 0.0377302 -0.0154353 -0.00467925 0.0378042
5545 0.00526763 -0.0273196 -0.0239107 -0.0303792 0.0040105 -0.0101888 -0.00593768
5546 0.0206596 -0.00896989 -0.0158096 -0.027444 0.00254348 0.0181379 -0.0116631
5547 -0.011197 -0.0451026 -0.0057687 0.0133329 -0.00421103 -0.00279744 -0.00627741
5548 -0.015567 -0.0224325 0.00359131 -0.0270918 0.0151293 0.0255015 -0.0071826600000000004
5549 -0.0299914 0.01902 0.0035928 0.0176832 -0.00511949 -0.00751722 -0.00371335
555 0.0193098 0.00500389 -1.71374e-4 -0.00826397 0.00535441 -0.00532178 0.0315247
5551 0.0280303 -0.0133934 0.0342853 -0.0244589 0.0199515 -0.00346511 0.0101852
5553 0.00408278 -0.00125288 -0.0050569 -0.0369385 -9.67947e-4 -0.0411728 -0.00734219
5556 0.0219596 0.0156455 0.00167073 -0.0448777 0.00499732 0.0197882 0.0375126
5557 0.0448578 -0.00706956 0.00470064 0.00892998 -0.0050627 -0.0087811 0.0188789
5558 0.00512029 -0.013715 -0.0143121 -0.0253613 0.00204117 -0.0230885 0.00240918
5559 0.0211633 0.00179552 -0.0460549 0.0265864 -0.0463795 0.00891595 -4.96192e-4
556 0.0347244 0.0431322 -0.00280145 0.00284146 0.00434533 -0.0361032 0.0188465
5560 0.01514 0.0152044 -0.0214178 -0.0436638 0.0248267 0.0249986 -0.0379498
5561 -0.023463 -0.00269093 -0.0160698 0.00570778 -0.0168635 0.00127107 -0.00143031
5562 -0.00368224 0.00920394 -0.00981144 -0.0524573 0.00887089 -0.0273544 0.0190478
5563 0.0121699 0.0225114 -0.00953157 0.00955303 0.02573 0.0220178 0.00958965
5564 0.0282939 0.036955 -0.0135747 -0.0095624 0.0337791 -0.0119407 -0.0284294
5565 -0.0240085 0.0048275 0.0137523 -0.039887 0.0142733 -0.0396835 0.0224624
5566 0.0145495 0.0210324 -0.00726336 0.0479394 -0.00432444 -0.0153806 0.0047494
557 -0.0218271 0.0192412 -0.0033231 -0.0184911 0.015296 -0.0312067 0.0138201
5571 0.023149 0.00691623 -0.03276 -0.0314213 -0.0151133 0.0330911 -0.0516131
5572 0.0134946 0.0322943 -0.0129618 0.0282993 0.00553829 -0.0141042 -0.0122179
5573 -0.0248275 0.0116278 0.00966302 0.012392 0.0245721 0.0170225 -0.00620839
5574 0.022126 0.0369792 -0.0232726 -0.00440276 -0.00770877 -0.00663656 -0.0144371
5575 0.00274495 0.0205997 -0.0185565 -0.0242993 0.00847668 0.0121746 0.0010867
558 0.00362691 0.0398947 -0.0120843 -0.00422468 0.0665768 0.0457121 -0.0153001
5581 -0.0238982 -0.00422291 -0.00385057 -0.0228689 0.0172339 0.027127 -0.0095443
5582 0.020902 0.0109384 0.0236328 -0.0256445 0.026225 -0.00473881 -0.00128447
5583 -0.00160391 0.0110305 -0.0301469 -0.0109771 0.00721873 0.00810988 -0.0349962
5584 -0.0129858 -0.00451807 0.0259842 -0.0108686 -0.0016741 0.00493837 0.0470542
5585 -0.0189246 -0.0203625 -0.0325128 -0.00536292 -0.0035048 0.0258467 3.13589e-4
5586 9.30439e-4 -0.012275 0.0069334 0.00755652 5.29893e-4 -0.00362693 0.00245197
5587 -0.0140675 -0.0209778 -0.00232326 -0.00281052 0.022928 0.0208151 -0.00580568
5588 0.0104337 0.0351087 -0.0261586 -0.00920873 -0.0015449 -0.00851005 0.0122492
5589 -0.00698506 -0.00366081 0.0629264 0.00246041 -0.0328423 0.00530692 0.014911
559 0.0406995 0.0268996 -0.0148843 -0.00120709 -0.0285248 -0.0382495 -0.0298791
5590 0.00530755 -0.0402844 0.0193757 -0.00519831 0.00810965 -0.00802506 0.00107196
5591 -0.039346 -0.0147849 0.0347034 -0.00419627 0.002429 -0.00858255 0.0198202
5592 -0.020067 -0.0258729 0.0091237 -0.0232165 -0.0043848 -0.0340238 -0.0192677
5593 0.0127493 -0.0132551 -0.0140159 0.00878755 -0.0276332 -0.0345314 -0.0138225
5594 0.0224241 -0.00161114 0.0138666 -0.00801755 0.0325167 0.0214779 9.9144e-4
5595 0.0324617 -0.0249193 0.0204783 -0.0228702 0.0244608 0.0339633 -0.0183131
5596 0.0188181 -0.0332425 -0.0157599 0.00682258 -0.0599436 0.0262379 -0.0325216
5597 0.0189328 -0.00421823 -0.0519691 0.038566 -0.0516565 0.0123792 -0.0278532
5598 -0.00459353 0.0101168 0.00594675 -0.0198913 -0.028803 0.0239195 0.0348193
5599 -0.0467607 0.0435226 0.0140195 0.029829 0.00426031 0.030085 0.0105517
560 -0.0449012 0.0107587 -0.0085503 0.0380951 -0.0276327 -0.0100964 -2.43843e-4
5600 0.00928749 0.0381309 -0.0145306 0.0273926 -4.28675e-4 0.00189192 -0.00574037
5601 -0.0251039 0.0220891 0.0302636 -0.0189529 0.0154877 -0.0539889 0.0185608
5602 0.00704191 -0.0400764 0.0109975 0.00885215 0.0239644 -0.0136979 -0.0100115
5603 -0.0146936 -0.0150445 -0.00207388 -0.00421366 0.00867554 -0.0320905 0.0315445
5604 -0.019582 0.0160305 -0.00445935 -0.00168755 0.0053549 -0.0447459 -0.0197619
5605 0.00516093 0.048647 -0.0052481 0.0114163 0.022414 0.0131657 -0.0412294
5606 0.0111901 0.015535 -0.0242544 0.0223277 0.0239442 0.0155421 0.00605606
5607 0.0279788 -0.0310284 0.015641 0.0248711 0.0192177 -0.00496755 0.00908838
5608 0.0334063 0.00199207 0.00311613 0.00734641 -0.0166889 0.0177569 0.0273004
5609 -0.00361421 0.00275351 -0.0152064 -0.0245696 0.0410348 0.0134009 0.0236802
561 0.0550106 -0.0359161 0.0100632 0.0480954 0.0321565 0.0061844 -0.0462436
5610 -0.0467708 0.0289601 0.00906295 0.0242048 -0.0301807 0.0139594 -0.0199681
5611 -0.0498411 0.0470956 0.00856748 0.0770121 -0.00931483 0.0228917 -0.0173748
5612 -0.0397196 -0.0238847 0.0423467 -0.0227161 -0.0341979 0.0289091 0.019651
5613 -0.0139004 -0.0101634 -0.00580296 0.024023 0.031309 -0.0154686 0.0214729
5614 -0.0279083 0.0511854 0.025076 0.0135839 -0.0116574 -0.0479923 -0.00848834
5615 -0.0190354 0.00626493 0.0326769 0.0137188 0.023987 0.0185009 0.00174495
5616 0.0427223 -0.0424242 -0.0506609 -0.00279192 -0.055835 0.0267097 -0.0325838
5617 0.0132365 -0.0151691 0.0116325 0.0308176 -0.00125047 -0.0386086 0.0170708
5618 0.0218554 0.00395937 -7.82134e-4 -0.0469653 0.0112458 0.0126144 -0.0294922
5619 -0.0156777 0.0183217 0.0207866 0.0244078 -0.0328391 0.0183963 0.00969855
562 -0.0121561 0.0160563 -0.00561138 -0.038907 0.00810038 -0.0194623 0.00182879
5620 -0.0353294 0.0109823 0.00355222 0.0254951 -0.0250727 -0.0293025 -0.0026397
5621 -0.0133874 -0.00435242 -0.00992271 -0.0232678 -0.0216042 2.27549e-4 0.00556295
5622 -0.0448591 0.0237816 -0.0148568 0.0023943 -0.0249437 -0.00377644 -0.0127294
5623 0.0212803 0.0154311 0.00429582 0.00539271 -0.0084213 0.0110308 0.0167118
5624 -0.0141187 -0.00468466 -0.00352029 0.0133205 0.0294418 -0.0193485 0.00386453
5625 -0.0170593 0.00749424 0.00373849 0.0234196 -0.00108317 0.0080483 -0.00582377
5626 0.0226743 0.0271036 -0.0235965 -0.012264 0.0171987 0.0264372 -0.0269973
5627 -0.00485021 0.0163832 -0.0186414 -0.00902974 0.0027959 -0.0014308 0.00238442
5628 -0.0221882 0.0197268 -0.0159996 0.042768 -0.0137438 -0.0187178 -0.00762868
5629 0.0180335 -0.0027232 0.0045843 -0.0258182 0.0304097 0.01409 -6.77596e-4
563 0.00798067 0.033219 -0.00957826 -0.0415002 -0.00277856 -0.00815441 -0.00938945
5630 -0.0114926 0.0189423 0.0094046 -0.0138024 0.0290738 0.0199944 -0.0167947
5631 -0.0393208 0.00867391 0.0363635 -0.0141956 0.0174948 -0.0266717 0.017576
5632 0.00447137 0.00691726 -0.00813728 -0.0113373 -0.0120867 -0.053491 -0.0515704
5633 0.0191259 0.0125278 -0.0214863 -0.00491386 -0.0546294 -0.00287543 -0.0418788
5634 -0.00523593 0.0311509 0.00200228 0.00847576 -0.0386004 0.0201172 -0.0312934
5635 -0.0339287 -0.0160155 -0.0120516 -0.0326932 0.0252056 -0.00814141 0.0223541
5636 -0.0222811 0.00923443 -0.00719238 0.0208182 -0.0238366 -0.00298923 -0.0240053
5637 0.00318464 0.00978652 0.00946441 -0.00865086 0.0432578 0.0169046 -0.0341044
5638 0.0367767 0.0208085 0.00281174 0.0444397 -0.0115504 -0.0155629 0.00443198
5639 0.0247444 0.00395415 -0.0413538 -0.0149678 -0.00344834 0.0122084 -0.0668959
5640 -0.0353677 -0.0136856 0.00481769 -0.0307955 -0.0362307 0.0125288 0.013642
5641 -0.0186036 -0.0334788 -0.0140874 0.00473929 -0.00724593 0.00789265 -0.0228638
5642 0.0331336 -0.0489592 0.0136927 -0.0105101 -0.0277548 0.00964824 0.0193939
5643 -0.0314284 0.0289722 0.00519171 0.0157365 0.0117341 -0.0211879 -0.0147729
5644 -0.0300664 0.0146952 -0.00729704 0.0287305 0.00642925 -0.0216466 -9.25602e-4
5645 -0.0439516 -0.0162732 0.0425205 -0.0102664 5.18372e-4 -0.0111214 0.0236467
5646 -0.0326604 0.0300305 -0.0068396 -4.36273e-6 0.00455919 0.0236779 -0.0360996
5647 0.0102506 0.0314377 -0.0283727 0.0203987 -0.00293766 0.00614845 -0.0124616
5648 -0.0341924 0.00614545 -0.0270362 0.0175201 -0.00976975 0.0123544 0.00731209
5649 -0.0331937 0.020742 -0.0344247 0.00785386 0.00697151 0.00751333 -0.0180667
5650 -0.00814219 0.00561414 -0.0350593 0.0379915 0.0135938 0.0170531 -0.00352863
5651 -8.1264e-4 0.0445441 0.0072785 0.0331663 -0.019405 -0.0193419 -0.0110548
5652 -0.00327565 -0.00314001 0.00761714 0.00384562 0.0520421 0.00819239 -0.0356612
5653 0.00369338 0.00826617 -0.0191435 0.0229126 -0.0159339 0.0219743 0.00903298
5654 -0.0373396 -0.014662 -0.0114046 -0.0273707 0.00481038 -0.051338 -0.00261941
5655 -0.00103424 -0.0323912 0.014406 0.0219179 0.0316352 -0.024322 -0.0030458
5656 0.012211 -0.0382537 0.00126975 0.0278707 0.00695959 0.0376154 -0.0110363
5657 0.00327954 0.00113785 0.0241269 -0.00779612 0.0561904 -0.00338417 -0.00527772
5658 -0.0014925 0.0325554 0.0382175 -0.00364684 0.00952299 -0.0286514 0.00375945
5678 0.0263831 0.00789781 -0.0143484 0.0287313 -0.00841438 -0.00660342 0.0152739
5679 0.00226933 -0.0477798 0.0137289 -0.0222465 -0.0110612 0.0205741 0.00902593
5680 1.77668e-4 -0.045235 0.0456702 0.00416926 -0.0143943 -0.00251435 0.0129424
5681 0.00223707 0.0185228 -0.00327816 -0.0141894 0.0277656 0.0385193 -0.00296291
5682 -0.0171707 -0.0232158 0.00314654 0.0042068 -0.00108908 -0.0510265 -0.0334897
5683 -0.00374407 -0.0357916 -0.014319 8.39182e-4 0.00880626 0.021097 -0.00783986
5684 -0.0232584 0.00753071 0.0175974 -0.00953821 -0.0412427 0.0249173 0.0220946
5685 -0.0198594 0.00775395 -0.0129002 0.0207106 -0.0121616 -0.0236694 0.0281537
5686 -0.0146588 0.0151578 0.00634248 0.00727085 0.0138155 -0.0229407 -0.00807468
5747 -0.0139461 -0.0185899 -0.0268028 0.00272208 0.00437475 0.0252136 0.00938521
5748 0.00174494 -0.0302851 -0.0417683 0.0287616 0.00409578 -0.00833631 -0.0141115
5749 -0.0228582 0.0247482 -0.0220867 -0.00500682 0.0153271 0.00381828 -0.00147241
5750 -0.00442711 -0.0252232 0.0297407 0.007482 -0.0103034 -0.00435008 0.0308977
5751 0.00349776 -0.0369586 0.0308479 0.01316 -0.00729184 -0.0468659 0.00391965
5752 -0.00523141 -0.0291007 -0.015501 -0.0197843 0.0121879 0.0149104 0.0213659
5753 0.00635886 -0.024684 0.0118393 -0.0155616 -0.00215443 0.0274928 0.00994784
5754 0.042514 0.0249506 -0.0192881 0.0236758 0.0246629 0.00847533 0.0149828
5755 -0.0475513 0.0191325 -0.00548644 0.0381412 -0.0226535 0.0155896 -0.00659901
5756 -0.0131269 0.0135223 0.0319446 -0.025276 -0.00390611 -0.0238049 -0.00449598
5757 -0.0327369 0.00954726 -0.00315066 0.00656543 -0.00400671 -0.047167 0.0164515
5758 -0.0281988 -0.0342223 0.014171 0.00257392 0.00500867 0.0138088 0.00769601
5759 0.00856797 0.0480376 -0.0166609 0.029649 -0.00546614 -0.0281464 0.00808276
5760 -0.0162773 -0.021449 0.00607503 0.0491753 -0.00367748 0.01121 -0.00550748
5761 0.00669201 0.0276001 9.9711e-4 -0.0206628 0.0450435 -0.0259698 0.00368702
5762 -0.00434182 0.011906 -0.0104065 -0.00498333 0.0156011 0.0120638 -0.040664
5763 0.00577697 -0.0334091 0.0161225 -0.0186372 -0.00204379 0.0388663 0.00179661
5764 0.0115521 -0.0131181 -0.0336171 0.0144165 -0.020076 0.0305493 0.0258682
5765 -0.0215947 -0.00412839 -0.00445783 -1.23268e-4 -0.0080824 0.0293015 -0.00260685
5766 -0.00810911 -0.0116551 -0.00355725 -0.00953832 0.00418483 3.09073e-4 -0.0249041
5767 0.0078548 0.0208803 -0.0307885 0.041002 -0.0103175 -0.0599757 0.0206951
5768 -0.00664859 0.0140191 -0.0156832 0.0167496 0.00402683 0.00802041 0.0197964
5769 -0.0397277 0.0304339 0.0373248 -0.0171865 0.00849718 -0.0131158 -7.35382e-4
5770 -0.0282401 -0.0207527 0.0120151 0.0131412 0.00527484 -0.0327367 -0.0175947
5771 -0.0121931 0.0237141 0.016115 0.020926 0.0216128 -0.021161 -0.00651333
5772 -0.00142332 -0.0337829 0.0145297 -0.0124513 0.029566 -0.0148053 -0.0335382
5773 -0.0105632 0.0117141 -0.0368278 0.0154959 -0.019052 -0.00220155 -0.0173303
5774 0.0182886 -0.0159401 0.0135621 -0.010544 -4.02145e-4 0.0205523 0.0314366
5775 0.020387 -0.00286034 -0.0130991 -0.00109895 -0.0589519 0.0138349 -0.0228409
5776 0.00184624 -0.0112313 -0.0224791 -0.0173424 0.0339094 0.0135116 -0.0373307
5777 -0.0359328 -0.00715167 0.00272568 -0.00722101 -0.0173024 0.00224682 0.00892251
5778 -0.0313787 0.00630494 0.00153445 -0.00209196 -0.0166509 0.0181854 0.00202669
5779 -0.0134948 -0.00778202 -0.0193534 -0.00297985 -0.0264029 0.0246732 0.0177987
5780 -0.0190871 -0.00322244 0.0040681 -0.010797 0.0191841 0.0389733 0.0188915
5782 -0.022942 -0.0379976 -0.022179 0.0157928 0.0225207 -0.0111916 -0.00170325
5783 -0.0440267 0.0437661 -0.0189198 0.0265542 -0.0120852 -0.00217748 0.00246046
5784 0.00236595 0.0046037 -0.0230708 7.20085e-4 -0.0215745 -0.0160284 -0.00844711
5785 -0.00558624 0.0123045 0.0363059 0.0105196 -0.010164 0.0330338 0.0333382
5786 -0.0188813 0.00554751 -0.00496228 -0.0237015 0.00183808 0.0217141 0.0127471
5820 0.00268178 -0.0275246 -0.0215668 -0.0461456 0.0326243 0.00875905 0.00184495
5821 0.017835 -0.0121579 -0.00703613 -0.00642015 -0.0182281 0.0173884 -0.0463186
5822 -0.0317506 0.00436413 0.0230438 -0.0110139 -0.0271413 -0.00840764 2.59724e-4
5823 -0.0521012 0.00351844 0.0297061 -0.00146986 0.0235525 -0.0289463 0.00367826
5824 -0.00680309 0.00646699 0.0141341 -0.00149439 0.00473125 0.0179755 -0.0113868
5825 6.64517e-4 -0.0206852 0.0237088 -0.00671883 0.0090781 -0.0296124 0.0150164
5826 -0.0455895 0.00737816 -0.0384321 0.0198348 -0.0208354 -0.00603593 -0.0108188
5829 0.0196207 -0.0434944 0.0235718 -0.00580335 -0.0270437 0.0139286 0.0320038
5830 -0.00749639 0.0105582 0.0199386 -0.0210098 -0.0117789 -0.0149541 0.0555351
5831 -0.00451668 0.00367998 0.00603422 -0.0375002 -0.0206296 0.0213008 0.0201178
5833 -0.0180875 0.0187878 0.0241113 0.00937222 0.0227125 0.00403809 0.00570407
5834 0.0167676 -0.0558322 0.0154962 0.0132511 -0.0131295 0.00146863 -0.0150419
5835 -0.0215856 -0.0119256 -0.036453 -0.0143719 -0.0199359 0.0265897 -0.0173532
5836 0.0161478 0.00761832 0.00330762 -0.0189764 -7.8936e-4 0.0273392 -0.0099647
5837 -0.0421026 -0.00905538 -0.00715958 0.0259736 0.00484656 -0.0357187 -8.1164e-4
5838 0.0244981 0.0138054 -0.0124211 0.0181467 0.0345339 0.0233852 2.519e-5
5839 0.0128683 -0.0501637 0.00213944 0.031835 -0.0134331 -0.0146201 0.00401063
5840 0.00458798 3.31376e-5 -0.0239083 -0.0137006 0.0109928 0.0273295 -0.0314849
5841 -0.00504254 -0.0178231 -0.0102514 0.00295241 -0.0217683 -0.00226599 -0.00224715
5842 0.046239 0.0119733 -0.038972 -0.0217179 -0.0817823 0.0256513 -0.0378086
5843 -0.0285302 -0.0212353 -0.0179471 -0.00686727 5.0328e-4 -0.022347 -0.0296426
5844 0.00242129 -0.00295807 -0.0211438 -0.0110268 0.00139663 -3.8499e-4 0.0320544
5845 -0.0255848 -0.0156102 -0.00131966 -0.00284034 -0.0075832 -0.0567389 0.0181544
5846 -0.0209117 -0.00979376 -0.0283046 0.00666637 -0.0176413 -0.0191516 0.00452267
5847 0.0221152 0.0399029 -0.0034466 -0.0131665 0.032124 0.0476112 0.00574626
5848 1.82779e-4 0.0125855 -0.0119166 -0.0183921 0.0339144 -0.0169531 0.0153037
5849 -0.010943 0.0128544 -0.0186473 0.0220151 -0.0413879 0.0101758 -0.0249668
5850 0.00378413 -0.007994 -0.0106281 -0.00395897 0.0050996 0.0197242 -0.00967541
5851 0.0239069 0.0219377 -0.0162066 0.0255523 -0.00960151 0.00223331 -4.675e-4
5852 0.00973865 -0.0349702 0.0231472 0.00855627 -0.0199347 -0.0496433 -0.0102096
5853 0.0321412 0.00826273 -0.0149082 0.00883996 0.0054094 -0.00618714 0.0180746
5854 -0.0365949 0.013958 -0.00646422 0.003384 -0.00545912 0.00584882 -0.0204136
5855 -0.017214900000000002 0.0393749 0.00933069 0.00533457 -0.0332255 -0.00663417 -0.00347222
5901 -0.0118439 0.00624174 0.0152201 -0.011437 -0.0141128 -0.0162992 0.0337793
5902 0.0111312 -0.0249412 -0.0399583 0.0250707 -0.0516857 0.00382474 0.00446332
5903 -0.00851873 0.0118617 -0.0353693 -0.00441918 0.010322 -0.00433149 -0.0196102
5904 -0.0144339 0.0116209 -0.00107167 1.26237e-4 0.0381229 0.0274375 -0.0475007
5905 -0.00795521 -0.0138992 0.0384798 -0.0208663 0.00753993 -0.0220624 0.0132228
5906 -0.00320337 0.0431806 4.71293e-4 0.0150417 -0.00100464 -0.0114725 0.0020726
5907 -0.0120806 -0.017847 0.0275495 8.61027e-4 0.00363003 -0.0198027 -0.0039117
5908 -0.0231399 0.00481082 -0.0307665 0.013784 -0.0117773 -0.0083365 -0.0411009
5909 0.0229577 0.0131756 -0.0316292 0.0170568 0.0308372 0.0183024 0.0284285
594 -0.00816105 -0.00160353 -0.020854 -0.0398144 0.00182856 -0.0416551 0.00541085
595 0.0112507 -0.00134638 0.0264325 -0.0184856 0.00345748 0.00308748 -0.0198201
596 0.0283188 0.0288818 0.0202427 -0.0352822 0.0416939 0.0200828 0.0355925
597 -0.0109986 0.0135901 -0.0237906 -0.024078 -0.00240834 0.0060995 0.0299381
598 0.00307189 -0.0242557 0.0153518 0.0566349 -0.0126877 -0.0426857 -0.0339031
599 0.0306971 0.00719965 0.0081594 -0.0114286 0.0380606 0.0290978 0.013878
600 8.52387e-4 -0.0170262 -0.00135805 0.0211047 0.0132527 -0.00954037 0.0170381
6009 0.0499824 0.0177671 -0.0246775 0.0175494 0.0138259 0.00738058 0.029556
601 0.0545118 -0.0116196 0.00348763 0.0398056 0.0403467 0.0310694 -0.025466
6010 -0.0223517 0.0288983 0.035073 0.00562917 -0.0222581 -0.0334299 -0.00529223
6011 -0.0136875 -0.00124997 0.00947574 -0.0465318 -0.0208065 -0.00857025 0.0226473
6012 -0.00221074 0.0233613 -0.00234967 -0.0306019 0.0355625 0.00127323 -0.013362
